ages,list_price,num_reviews,piece_count,play_star_rating,review_difficulty,star_rating,theme_name,val_star_rating,country
29,89.99,3,840,5,0,5,28,4.7,20
26,69.99,3,670,5,0,5,28,5,20
26,59.99,1,598,5,0,5,28,4,20
26,39.99,1,393,0,5,5,28,0,20
26,49.99,2,516,4.5,1,5,28,4.5,20
26,24.99,2,257,4.5,2,4.5,28,4,20
26,29.99,1,266,4,0,4,28,3,20
26,19.99,2,208,4.5,0,4.5,28,4,20
26,19.99,1,216,5,4,5,28,5,20
26,19.99,3,187,4.7,0,4.7,28,4.7,20
23,14.99,0,153,0,5,0,28,0,20
23,9.99,0,79,0,5,0,28,0,20
23,9.99,0,83,0,5,0,28,0,20
23,9.99,1,80,5,4,4,28,2,20
23,9.99,2,67,4,4,4,28,4,20
23,9.99,2,75,3.5,2,3.5,28,4,20
23,9.99,0,66,0,5,0,28,0,20
26,9.99,0,69,0,5,0,28,0,20
23,9.99,1,64,5,4,5,28,4,20
18,14.99,0,30,0,5,0,28,0,20
23,3.99,8,10,3.1,4,3.4,28,3.3,20
29,159.99,52,2295,4.7,1,4.9,38,4.8,20
8,299.99,88,4867,4.8,1,4.9,38,4.8,20
29,99.99,15,1403,4.5,0,4.8,38,4.8,20
29,89.99,11,1202,4.7,0,4.5,38,4.4,20
29,79.99,9,830,4.6,0,4.9,38,4.8,20
29,79.99,6,914,4.8,0,4.8,38,4.7,20
26,69.99,6,765,3.8,0,4.2,29,4.2,20
29,69.99,19,944,3.6,0,4.2,38,4.6,20
26,59.99,8,747,4.3,0,4.5,38,4.5,20
29,59.99,8,876,4.7,0,5,38,4.6,20
26,49.99,2,556,4.5,0,4,29,4.5,20
26,49.99,7,521,4.7,0,4.3,38,5,20
26,49.99,29,544,4.6,0,4.7,38,4.5,20
26,39.99,0,530,0,5,0,29,0,20
29,39.99,4,552,4.3,1,4.8,29,4.3,20
23,29.99,3,308,5,0,4.7,29,4.3,20
26,29.99,21,494,4.6,0,4.5,38,4.8,20
23,29.99,10,312,3.5,2,4,38,3.6,20
23,29.99,6,341,4.4,2,4.3,38,4.2,20
26,29.99,7,341,4.2,0,4.6,38,4.6,20
23,19.99,3,257,5,0,5,29,5,20
23,19.99,8,217,4.1,2,3.6,38,4.1,20
23,19.99,18,233,4.6,2,4.6,38,4.5,20
13,19.99,0,131,0,5,0,21,0,20
20,9.99,1,48,5,4,5,38,5,20
20,9.99,0,61,0,5,0,29,0,20
20,9.99,1,68,4,4,4,29,3,20
20,9.99,2,73,5,2,5,29,3.5,20
20,9.99,11,109,4.5,2,4.7,38,4.8,20
20,9.99,0,69,0,5,0,29,0,20
20,9.99,0,69,0,5,0,29,0,20
0,9.99,7,102,4,2,5,4,4.7,20
0,9.99,5,89,3.2,4,4.4,4,4,20
29,79.99,8,754,4.6,0,4.5,29,4.1,20
26,39.99,6,439,4.8,0,4.8,29,4.8,20
26,29.99,5,313,4.2,0,4.6,29,4,20
23,29.99,7,360,4.4,0,4.6,29,4.1,20
23,29.99,8,294,3.9,0,4,29,4.1,20
23,19.99,12,221,4.1,2,4.2,29,3.8,20
20,9.99,7,83,4.3,2,4.7,29,4.8,20
15,3.99,22,8,4.3,4,4.3,27,4.1,20
18,754.99,8,2455,3.7,0,3.4,32,2.9,20
18,484.99,2,4900,5,2,5,32,5,20
18,36.99,10,219,3.9,2,3.9,32,3.3,20
18,789.99,7,2631,4.7,2,4.6,32,3.6,20
26,99.99,2,841,5,0,5,33,4.5,20
23,29.99,4,391,5,0,4.8,33,4.8,20
23,14.99,9,183,4.8,2,4.9,33,4.8,20
23,14.99,3,179,5,2,5,33,5,20
23,14.99,13,203,4.5,0,4.5,33,4.5,20
26,99.99,8,941,4.6,0,4.6,33,4.3,20
23,29.99,12,366,4.5,2,4.8,33,4.4,20
23,14.99,3,163,5,2,5,33,5,20
23,14.99,12,196,4.5,2,4.6,33,4.4,20
23,14.99,10,161,4.7,2,4.9,33,4.7,20
23,14.99,11,184,4.8,2,4.7,33,4.7,20
23,14.99,19,181,4.7,2,4.9,33,4.8,20
23,14.99,28,185,4.5,2,4.4,33,4.4,20
23,14.99,9,166,4.9,0,4.7,33,4.9,20
29,169.99,4,1413,4,0,4,34,3.8,20
29,69.99,7,519,5,0,4.7,34,3.7,20
25,39.99,2,464,4,2,4.5,34,3.5,20
22,29.99,5,229,4.4,2,4.4,34,4.2,20
22,29.99,4,345,4.5,2,4.8,34,4.3,20
26,29.99,0,104,0,5,0,34,0,20
23,24.99,2,101,4,2,5,34,4.5,20
26,24.99,0,101,0,5,0,34,0,20
19,14.99,3,102,4,4,4,34,4.3,20
19,14.99,4,99,4.3,4,5,34,4,20
0,9.99,1,149,2,4,3,4,4,20
0,9.99,1,141,2,4,4,4,4,20
7,499.99,84,4016,4.5,1,3.9,34,3.5,20
7,199.99,201,1996,3.9,1,4.8,34,4.5,20
29,159.99,31,1416,4.6,0,4.8,34,4.4,20
29,149.99,33,1376,4.1,1,4.4,34,3.9,20
29,109.99,23,780,4.7,0,4.6,34,4,20
2,99.99,79,1106,4.6,0,4.8,34,4.6,20
29,89.99,39,863,4.2,0,4.4,34,4.4,20
26,89.99,5,775,4.8,1,4.8,34,4.4,20
29,84.99,4,746,4.5,2,4.3,34,4,20
26,79.99,22,630,4.5,0,4.6,34,3.9,20
26,79.99,71,717,4.7,0,4.7,34,4.1,20
26,79.99,56,659,4.6,0,4.6,34,3.9,20
26,79.99,3,836,5,0,4.7,34,3.7,20
26,69.99,6,557,4.2,1,4.3,34,4.4,20
26,59.99,51,691,4.8,0,4.7,34,4.4,20
1,54.99,11,452,4.2,1,4.5,34,4.4,20
26,49.99,12,457,4.4,2,4.3,34,3.6,20
29,49.99,9,554,3.9,1,4,34,3.8,20
26,39.99,14,376,4,2,3.5,34,3.3,20
26,39.99,37,370,2.2,2,1.8,34,1.8,20
26,34.99,5,179,4.3,0,3.6,34,3.4,20
22,29.99,25,241,4.1,2,4.5,34,4.1,20
22,29.99,13,278,4.9,2,4.5,34,4.2,20
22,29.99,27,277,4.6,2,4.6,34,4.1,20
22,29.99,19,157,3.4,2,2.6,34,1.9,20
26,29.99,14,294,4.6,2,4.7,34,3.7,20
22,24.99,38,282,4.5,2,4.7,34,4.7,20
25,24.99,37,262,4.3,2,4.5,34,4.3,20
26,24.99,27,305,4.6,2,4.6,34,4.4,20
22,24.99,32,208,4.4,2,4.4,34,4.4,20
26,24.99,7,92,4.1,2,4.7,34,3.9,20
26,24.99,12,86,4.4,2,4.5,34,4.4,20
23,24.99,3,100,3.3,4,4,34,4,20
26,24.99,3,85,4.7,2,4.7,34,4.7,20
19,19.99,3,188,4,2,4.3,34,4,20
19,19.99,4,216,4.5,2,4.5,34,4.5,20
26,19.99,1,94,4,2,4,34,4,20
19,14.99,14,97,4.2,2,4.1,34,4.1,20
19,14.99,15,108,3.8,4,4.1,34,3.9,20
19,14.99,40,125,4.5,4,4.7,34,4.8,20
19,14.99,25,117,4.3,4,4.6,34,4.3,20
19,9.99,9,92,4.7,2,4.7,34,4.7,20
19,9.99,3,91,4.7,2,4.3,34,4,20
0,9.99,2,91,3,2,4.5,4,4,20
19,9.99,6,109,4.8,2,4.8,34,4.8,20
0,9.99,5,130,4.3,2,5,4,4.8,20
19,9.99,4,88,4.3,2,4.5,34,4.5,20
0,9.99,3,119,4.5,2,5,4,4.5,20
7,199.99,86,1703,3.3,1,4.3,34,4.1,20
29,99.99,15,825,4.7,0,4.7,34,4.3,20
29,39.99,6,168,4.6,0,5,34,4,20
26,29.99,4,144,4.8,0,4.8,34,4,20
22,19.99,27,149,4.3,2,4.5,34,4.3,20
7,199.99,1,1966,5,3,5,34,5,20
8,799.99,197,7541,4,1,4.8,34,4.4,20
23,24.99,3,104,4,0,3.7,34,3,20
26,24.99,1,87,4,2,4,34,3,20
29,24.99,1,148,5,4,5,34,5,20
19,14.99,36,112,4.2,2,4,34,3.7,20
7,199.99,94,1685,4,0,4.7,34,4.3,20
29,119.99,67,1005,4,0,4.1,34,3.8,20
26,69.99,39,543,4.5,0,4.6,34,3.6,20
26,59.99,47,409,4.3,2,4.1,34,3.2,20
26,49.99,19,419,4.3,2,3.8,34,2.7,20
26,49.99,12,558,3.8,2,3.6,34,3.5,20
26,59.99,24,530,3.7,0,3.6,34,2.7,20
20,39.99,26,309,3.5,2,3.2,34,2.7,20
22,29.99,25,269,3.7,2,3.8,34,3.1,20
29,29.99,25,160,4.5,0,4.7,34,4.3,20
29,24.99,12,169,3.6,2,4.1,34,3.9,20
23,24.99,10,82,4.5,2,4.1,34,3.5,20
22,24.99,5,83,4.2,2,4.4,34,3.2,20
26,24.99,4,106,5,2,4.8,34,4.8,20
22,19.99,70,193,4.3,2,4.4,34,4,20
23,24.99,1,89,4,2,5,34,4,20
26,24.99,1,98,5,2,5,34,5,20
22,19.99,10,85,4.2,2,3.7,34,4.4,20
23,19.99,10,81,4.4,4,4.7,34,4.3,20
19,14.99,10,120,4.2,4,4.7,34,4.1,20
19,12.99,16,112,4.3,4,4.5,34,4.3,20
19,12.99,38,88,4.1,4,3.9,34,3.8,20
0,9.99,3,127,3.5,4,4.7,4,4.7,20
19,9.99,7,90,4.5,4,4.7,34,4.6,20
19,9.99,9,87,4.1,2,4.3,34,4.2,20
19,9.99,11,93,4.5,2,4.6,34,4.7,20
19,9.99,4,78,4,4,4.3,34,4,20
19,9.99,11,91,4.5,2,4.5,34,4.5,20
4,289.99,45,1862,3.7,1,3.5,39,2.9,20
8,299.99,143,2704,4.2,1,4.7,39,4.3,20
6,279.99,75,3929,3.9,1,4.6,39,4.6,20
4,179.99,22,2595,4.5,0,4.7,39,4.7,20
4,179.99,19,2382,4.5,0,4.9,39,4.7,20
2,159.99,7,1151,4,1,4.9,39,4.7,20
2,119.99,14,1327,4.6,1,4.6,39,4.8,20
2,109.99,8,1005,4.1,0,4.4,39,4.1,20
30,99.99,28,370,4.6,2,4.5,39,4.2,20
2,99.99,12,1098,4,0,4.8,39,4.6,20
30,89.99,5,1020,3.8,0,4.2,39,4.2,20
2,59.99,12,603,4.2,0,4.7,39,4.4,20
26,59.99,8,631,4.7,2,4.8,39,4.3,20
30,49.99,1,513,5,2,5,39,4,20
26,39.99,5,330,4,0,4.8,39,4.2,20
26,29.99,10,365,4.6,2,4.8,39,4.6,20
30,29.99,57,10,4.6,2,4.5,30,3.9,20
23,19.99,1,135,5,5,5,39,5,20
23,19.99,7,142,4.4,2,4.7,39,4.6,20
23,19.99,2,139,4.5,2,4,39,3.5,20
26,19.99,9,199,4.3,2,4.7,39,4.8,20
23,19.99,2,140,4.5,2,4,39,4,20
26,19.99,2,171,5,1,5,39,5,20
23,14.99,2,176,4.5,2,4.5,39,4.5,20
4,179.99,18,1977,4.3,1,4.8,39,4.6,20
2,139.99,19,1043,4,1,4.3,39,4.4,20
4,129.99,23,1219,4.6,1,4.8,39,4.7,20
2,119.99,18,1166,4.6,0,4.8,39,4.8,20
30,59.99,16,494,4.5,0,4.6,39,4.3,20
30,49.99,9,476,4.1,0,4.3,39,4.1,20
30,39.99,15,375,4.7,0,4.9,39,4.6,20
30,39.99,6,260,4.6,0,4.8,39,4.8,20
26,19.99,9,252,4.8,0,4.6,39,4.6,20
23,19.99,8,125,4.7,2,4.6,39,4.1,20
26,19.99,5,180,4.8,2,4.8,39,5,20
23,12.99,4,155,3.8,2,4.8,39,4.8,20
23,12.99,5,113,4.6,0,4.6,39,4.6,20
7,269.99,19,3444,4.9,1,5,37,4.9,20
6,149.99,20,1628,3.5,0,3.8,37,3.3,20
2,139.99,18,1456,4.6,0,4.6,37,4.6,20
26,99.99,23,1047,4.7,0,4.7,37,4.3,20
29,89.99,4,1053,4,0,4,37,3.8,20
26,79.99,9,643,4.4,0,4.8,37,3.5,20
26,59.99,20,581,4.6,0,4.8,37,4.3,20
26,49.99,19,433,4.4,0,4.7,37,4.2,20
23,49.99,5,425,3.2,0,3.2,37,2.6,20
26,49.99,6,366,3.7,0,4,37,3,20
23,29.99,5,267,3.6,2,3.2,37,3.4,20
26,29.99,24,305,4.5,2,4.8,37,4.4,20
23,29.99,11,293,4.9,0,4.7,37,4.6,20
23,29.99,18,254,4.2,2,4.2,37,4.4,20
23,19.99,2,198,4,5,4.5,37,4,20
23,19.99,8,204,4.1,0,4.4,37,4.1,20
23,19.99,19,201,4.1,2,4.6,37,4.4,20
19,14.99,7,141,4,2,4.1,37,4.4,20
19,14.99,18,124,4.5,2,4.7,37,4.6,20
21,16.99,19,61,2.1,4,2.9,37,2.8,20
15,3.99,13,8,4.3,4,4.8,27,4,20
29,79.99,15,775,4.8,0,4.7,37,4,20
26,69.99,10,460,4.3,2,3.8,37,2.7,20
29,59.99,6,564,4.7,0,4.8,37,4.8,20
26,34.99,13,448,3.9,0,4.4,37,4.1,20
23,44.99,2,156,4.5,2,4.5,12,3.5,20
23,19.99,27,139,4.2,2,4.5,37,4.2,20
0,9.99,11,91,3.8,4,4.9,4,4.7,20
0,9.99,12,151,3.3,2,4.8,4,4.7,20
0,9.99,10,101,4.3,4,4.8,4,4.9,20
0,9.99,9,99,3.5,2,4.3,4,4.6,20
29,159.99,52,2295,4.7,1,4.9,38,4.8,20
8,299.99,88,4867,4.8,1,4.9,38,4.8,20
29,99.99,15,1403,4.5,0,4.8,38,4.8,20
29,89.99,11,1202,4.7,0,4.5,38,4.4,20
29,79.99,9,830,4.6,0,4.9,38,4.8,20
29,79.99,6,914,4.8,0,4.8,38,4.7,20
29,69.99,19,944,3.6,0,4.2,38,4.6,20
26,59.99,8,747,4.3,0,4.5,38,4.5,20
29,59.99,8,876,4.7,0,5,38,4.6,20
26,49.99,7,521,4.7,0,4.3,38,5,20
26,49.99,29,544,4.6,0,4.7,38,4.5,20
26,29.99,21,494,4.6,0,4.5,38,4.8,20
23,29.99,10,312,3.5,2,4,38,3.6,20
23,29.99,6,341,4.4,2,4.3,38,4.2,20
26,29.99,7,341,4.2,0,4.6,38,4.6,20
23,19.99,8,217,4.1,2,3.6,38,4.1,20
23,19.99,18,233,4.6,2,4.6,38,4.5,20
20,9.99,1,48,5,4,5,38,5,20
20,9.99,11,109,4.5,2,4.7,38,4.8,20
0,9.99,7,102,4,2,5,4,4.7,20
0,9.99,5,89,3.2,4,4.4,4,4,20
15,3.99,22,8,4.3,4,4.3,27,4.1,20
5,113.9924,23,1032,3.6,0,4.6,1,4.3,1
5,75.9924,14,744,3.2,1,4.6,1,4.1,1
5,60.7924,7,597,3.7,0,4.9,1,4.4,1
5,53.1924,24,780,4.4,0,4.7,1,4.3,1
5,53.1924,37,598,3.7,0,4.2,1,4.1,1
5,45.5924,23,468,3.6,0,4.7,1,4.1,1
5,45.5924,14,386,4.1,0,4.4,1,3.6,1
5,45.5924,11,444,3.6,0,4.8,1,4.5,1
5,37.9924,53,321,3.2,0,4.6,1,4.4,1
5,37.9924,7,361,4.2,2,4.6,1,4.2,1
22,189.9924,63,847,3.8,0,3.4,2,3.5,1
0,30.3924,14,708,4.5,0,4.6,4,4.9,1
0,22.7924,1,234,3,2,5,4,5,1
0,22.7924,1,160,5,4,5,4,5,1
0,12.1524,1,149,2,4,3,4,4,1
0,12.1524,1,141,2,4,4,4,4,1
0,12.1524,3,101,4,0,4.7,4,4.5,1
0,12.1524,2,105,3,2,5,4,5,1
0,12.1524,1,113,5,2,5,4,5,1
0,12.1524,1,136,0,5,5,4,0,1
0,12.1524,4,126,2,2,5,4,4.5,1
0,12.1524,5,143,4.6,2,5,4,5,1
0,12.1524,3,122,2.7,4,4,4,3,1
0,12.1524,5,130,4.3,2,5,4,4.8,1
0,12.1524,7,140,3.2,2,4.9,4,4.7,1
0,12.1524,3,119,4.5,2,5,4,4.5,1
0,12.1524,2,108,3.5,2,5,4,4,1
0,12.1524,1,135,1,4,4,4,3,1
0,22.7924,1,240,3,2,5,4,5,1
0,22.7924,0,209,0,5,0,4,0,1
16,12.1524,2,87,4.5,2,4.5,6,5,1
19,227.9924,35,888,4.7,0,4.4,6,3.8,1
19,174.7924,45,610,4.4,0,4.4,6,4,1
25,174.7924,1,1250,5,0,5,6,4,1
19,121.5924,10,894,4.2,2,4.7,6,4,1
19,121.5924,16,919,4.5,0,4.6,6,4.6,1
25,121.5924,6,813,4.5,0,4.3,6,4,1
19,121.5924,3,792,3.3,0,3.7,6,3.3,1
22,121.5924,1,883,5,5,5,6,5,1
19,121.5924,8,663,4.4,0,4.6,6,4,1
16,75.9924,9,561,3.9,2,3.3,6,3.6,1
19,75.9924,4,740,5,0,5,6,4.3,1
19,53.1924,8,415,4.4,1,4.4,6,4,1
16,53.1924,2,303,4.5,0,4,6,2.5,1
16,53.1924,1,294,4,0,5,6,4,1
16,45.5924,10,169,4.3,4,4.1,6,3.6,1
16,45.5924,14,294,4.2,0,4.2,6,4.1,1
19,45.5924,10,374,3.9,2,4,6,3.3,1
22,45.5924,3,426,4.7,0,5,6,4.7,1
16,45.5924,8,257,4.2,0,3.9,6,3.8,1
16,45.5924,16,337,3.6,2,3.3,6,2.7,1
16,45.5924,0,387,0,5,0,6,0,1
16,37.9924,0,297,0,5,0,6,0,1
16,34.1924,7,344,5,2,5,6,5,1
16,34.1924,2,347,4.5,4,5,6,5,1
19,34.1924,5,378,4.8,2,4.8,6,4.6,1
16,34.1924,7,310,4.4,2,4.7,6,4.7,1
19,22.7924,4,192,5,0,5,6,5,1
16,22.7924,35,249,4.6,2,4.9,6,4.8,1
16,22.7924,89,24,2.9,2,2.5,6,2.2,1
16,22.7924,11,214,4.5,2,4.5,6,4.1,1
16,22.7924,12,239,4.7,2,4.8,6,4.6,1
16,22.7924,8,144,4.4,2,4.3,6,4,1
16,22.7924,7,174,4.3,2,4.4,6,4.2,1
16,22.7924,6,190,4.2,2,3.8,6,4.7,1
13,22.7924,0,115,0,5,0,21,0,1
16,22.7924,3,141,4.3,2,4.3,6,4.7,1
19,22.7924,5,201,4.3,0,4.4,6,3.8,1
16,18.9924,47,8,4.2,4,4.1,6,3.6,1
16,17.4724,1,127,5,2,5,6,5,1
16,17.4724,1,126,5,2,5,6,4,1
16,13.6724,85,2,4.1,4,3.5,6,2.3,1
16,13.6724,40,2,4.1,4,3.9,6,2.8,1
16,12.1524,12,88,4.5,2,4.9,6,4.6,1
16,12.1524,4,76,4.8,4,5,6,4.5,1
13,12.1524,0,73,0,5,0,21,0,1
16,12.1524,2,88,0,5,5,6,0,1
16,12.1524,2,82,4.5,4,5,6,4,1
16,12.1524,1,78,4,2,5,6,4,1
16,7.5924,2,37,4.5,4,4.5,6,5,1
16,7.5924,5,53,3.8,2,3.6,6,4.2,1
14,45.5924,2,900,3.5,5,4.5,7,4.5,1
14,37.9924,11,484,4.6,2,4.6,7,4.7,1
14,30.3924,2,502,5,0,4,7,4,1
14,30.3924,2,213,5,4,5,7,5,1
14,30.3924,0,442,0,5,0,7,0,1
14,22.7924,8,303,4.8,2,4.9,7,4.9,1
14,18.9924,7,221,4.3,2,4.1,7,4.3,1
14,15.1924,24,1,4.3,4,4.1,7,3.5,1
14,9.8724,46,1,3.2,4,2.6,7,2.5,1
14,9.8724,6,1,4.7,4,4.7,7,4.3,1
14,6.0724,8,78,4.6,4,4.8,7,5,1
14,6.0724,5,66,4.5,2,4.8,7,4.5,1
14,6.0724,4,55,4.3,0,4.5,7,4.3,1
14,6.0724,3,60,2.7,2,4.7,7,5,1
12,2.2724,180,1,4,4,4.8,7,4.6,1
14,53.1924,4,790,5,2,5,7,5,1
29,91.1924,23,792,4.7,0,4.9,8,4.3,1
25,75.9924,11,728,3.2,0,3.4,8,3.2,1
28,60.7924,14,670,4.2,0,4.5,8,4.3,1
25,45.5924,4,422,4,0,4.8,8,4.3,1
25,45.5924,10,386,3.2,0,3.8,8,3.9,1
25,30.3924,5,379,4,2,4.4,8,4.2,1
22,30.3924,2,374,4,2,3.5,8,4,1
22,30.3924,12,285,4.3,2,4.2,8,4.4,1
22,22.7924,9,205,4.5,0,4.8,8,4.3,1
22,22.7924,8,356,4,0,4.6,8,4.9,1
22,22.7924,1,200,5,0,5,8,5,1
22,22.7924,1,225,5,2,4,8,4,1
22,22.7924,2,241,4.5,2,5,8,5,1
22,17.4724,27,174,4.5,2,4.7,8,4.7,1
22,17.4724,5,223,4.7,2,4.4,8,5,1
19,12.1524,6,122,4.5,2,4.5,8,4.7,1
19,12.1524,1,102,4,2,4,8,4,1
19,12.1524,1,109,5,0,5,8,5,1
19,12.1524,0,109,0,5,0,8,0,1
8,189.9924,62,2480,4.4,1,4.6,9,4.3,1
8,379.9924,43,5923,3.9,1,4.8,9,4.5,1
8,303.9924,99,4002,4.7,1,4.8,9,4.5,1
8,288.7924,228,4295,4.2,1,4.8,9,4.6,1
8,265.9924,64,4163,3.7,1,4.6,9,4.6,1
8,227.9924,53,2670,4.2,1,4.4,9,4.2,1
8,220.3924,91,2464,4.9,1,4.9,9,4.7,1
8,189.9924,202,2469,4.7,1,4.9,9,4.7,1
8,189.9924,115,2382,4.5,1,4.7,9,4.2,1
8,174.7924,177,2262,4.4,1,4.6,9,4.4,1
8,151.9924,53,1686,4.1,0,4.6,9,4.3,1
8,129.1924,337,1334,4.3,1,4.7,9,4.5,1
8,113.9924,66,1167,4.5,0,4.9,9,4.7,1
8,113.9924,134,1077,4.4,0,4.7,9,4.5,1
5,83.5924,142,898,3.9,0,3.8,9,3.7,1
7,303.9924,19,3444,4.9,1,5,37,4.9,1
29,136.7924,13,955,4.1,0,3.7,10,3,1
23,60.7924,6,622,5,0,5,10,4.8,1
23,60.7924,5,425,3.2,0,3.2,37,2.6,1
23,45.5924,5,406,5,0,4.8,10,4.8,1
19,37.9924,6,271,4.5,2,4.8,10,4.5,1
23,37.9924,5,267,3.6,2,3.2,37,3.4,1
23,37.9924,11,293,4.9,0,4.7,37,4.6,1
13,30.3924,1,151,5,2,5,21,5,1
19,30.3924,1,199,5,0,5,10,5,1
19,26.5924,9,197,3.9,2,4.2,10,3.9,1
23,26.5924,2,198,4,5,4.5,37,4,1
0,12.1524,5,143,4.6,2,5,4,5,1
0,12.1524,3,122,2.7,4,4,4,3,1
0,12.1524,2,108,3.5,2,5,4,4,1
0,12.1524,1,135,1,4,4,4,3,1
26,91.1924,9,643,4.4,0,4.8,37,3.5,1
0,22.7924,0,209,0,5,0,4,0,1
23,53.162,5,259,4.8,0,4.2,12,3.6,1
23,53.162,2,156,4.5,2,4.5,12,3.5,1
23,37.962,6,76,4.2,2,4.5,12,3.4,1
23,37.962,7,115,4.4,2,4.7,12,4.3,1
23,37.962,4,102,4.8,4,4.5,12,4,1
23,30.362,4,119,5,2,5,12,4.3,1
23,30.362,3,96,5,2,4.7,12,4,1
23,30.362,0,93,0,5,0,12,0,1
23,30.362,2,92,4,2,4,12,3.5,1
23,30.362,2,105,3.5,2,4,12,3.5,1
23,18.962,1,56,5,2,5,12,5,1
23,18.962,7,40,4.5,2,4.6,12,4.3,1
23,18.962,1,57,5,0,5,12,5,1
23,18.962,1,56,4,2,5,12,5,1
23,18.962,3,73,3.7,2,4.3,12,4,1
23,18.962,2,58,4.5,2,4.5,12,4,1
23,18.962,2,52,3.5,2,4,12,3.5,1
23,18.962,0,56,0,5,0,12,0,1
23,18.962,3,55,4,2,4,12,3.7,1
8,379.9924,171,4080,4.5,1,4.7,15,4.5,1
7,265.9924,52,2294,3.3,0,4.5,15,4.3,1
19,91.1924,3,585,4.3,1,4.3,15,3.3,1
19,91.1924,5,701,4,0,4,15,3.8,1
19,53.1924,3,380,4.3,0,4.3,15,3.3,1
13,45.5924,2,191,5,0,5,21,4.5,1
19,45.5924,3,322,4.7,2,4.3,15,4.3,1
19,41.7924,3,307,4.7,2,4.7,15,4.7,1
19,41.7924,4,350,4.3,0,4.8,15,4.3,1
16,30.3924,2,222,5,0,5,15,4.5,1
13,22.7924,2,116,5,2,4.5,21,5,1
16,22.7924,0,125,0,5,0,15,0,1
13,22.7924,2,95,2.5,2,3,21,3,1
13,22.7924,3,94,4.7,0,4.7,21,4.7,1
16,15.1924,1,104,5,0,5,15,5,1
13,12.1524,8,47,3.9,4,4,21,3.9,1
13,12.1524,3,62,4.3,2,4.7,21,5,1
13,12.1524,1,75,5,5,5,21,5,1
13,12.1524,3,59,4.3,2,5,21,4.3,1
18,11.3924,1,115,4,2,5,15,4,1
18,11.3924,1,80,5,2,5,15,5,1
11,30.3924,0,22,0,5,0,13,0,1
11,22.7924,1,24,0,5,5,13,0,1
11,121.5924,22,134,4.6,0,4.1,13,3.7,1
11,121.5924,8,163,4.9,2,5,13,4.8,1
11,91.1924,1,106,4,2,5,13,4,1
11,68.3924,1,67,5,0,5,13,5,1
11,68.3924,0,98,0,5,0,13,0,1
11,68.3924,0,104,0,5,0,13,0,1
11,60.7924,3,28,5,2,5,13,4.5,1
11,53.1924,11,52,4.9,2,4.7,13,4.4,1
11,53.1924,0,70,0,5,0,13,0,1
11,53.1924,0,61,0,5,0,13,0,1
11,45.5924,0,69,0,5,0,13,0,1
11,45.5924,0,71,0,5,0,13,0,1
11,45.5924,0,120,0,5,0,13,0,1
10,37.9924,4,65,4.8,4,5,13,4,1
11,37.9924,3,48,5,4,5,13,5,1
11,34.1924,0,59,0,5,0,13,0,1
11,30.3924,4,24,5,2,4.8,13,4.7,1
11,30.3924,2,57,5,0,5,13,5,1
9,30.3924,0,80,0,5,0,13,0,1
11,30.3924,3,28,4.3,0,4.3,13,3.3,1
11,30.3924,1,31,5,2,5,13,4,1
9,30.3924,0,34,0,5,0,13,0,1
11,30.3924,0,38,0,5,0,13,0,1
10,30.3924,0,70,0,5,0,13,0,1
11,30.3924,0,29,0,5,0,13,0,1
11,30.3924,1,37,5,4,5,13,5,1
9,22.7924,5,23,5,2,5,13,4.8,1
11,22.7924,2,26,5,0,5,13,5,1
11,22.7924,2,26,5,4,5,13,5,1
10,22.7924,6,36,4.8,2,5,13,4.7,1
11,22.7924,2,39,5,0,5,13,5,1
11,22.7924,0,26,0,5,0,13,0,1
9,22.7924,6,24,2.2,0,2.2,13,3.2,1
11,22.7924,1,23,5,2,5,13,5,1
10,22.7924,0,29,0,5,0,13,0,1
11,22.7924,0,32,0,5,0,13,0,1
11,22.7924,1,19,3,5,4,13,4,1
9,22.7924,0,28,0,5,0,13,0,1
11,17.4724,1,15,3,2,4,13,3,1
11,15.1924,0,15,0,5,0,13,0,1
11,15.1924,0,19,0,5,0,13,0,1
9,15.1924,0,41,0,5,0,13,0,1
10,13.6724,15,1,4.4,2,4,13,3.3,1
9,12.1524,0,18,0,5,0,13,0,1
11,9.8724,0,16,0,5,0,13,0,1
11,9.8724,2,15,5,4,5,13,5,1
9,6.0724,0,6,0,5,0,13,0,1
9,6.0724,0,6,0,5,0,13,0,1
9,6.0724,0,6,0,5,0,13,0,1
28,68.3924,2,646,5,5,4.5,16,3,1
25,37.9924,2,451,4.5,0,5,16,4.5,1
25,34.1924,2,360,4,0,4,16,3.5,1
22,22.7924,2,205,5,0,5,16,5,1
22,15.1924,2,149,5,2,5,16,5,1
25,75.9924,1,695,0,5,5,16,0,1
25,45.5924,6,460,4.5,0,4.3,16,4.2,1
25,34.1924,8,339,4.3,0,4.3,16,4.4,1
22,18.9924,2,145,5,0,5,16,3.5,1
22,113.9924,4,871,5,0,4.8,17,4,1
25,113.9924,17,1124,4.8,0,4.8,17,4.5,1
22,75.9924,2,603,5,1,4.5,17,5,1
19,75.9924,8,622,4.6,0,4.1,17,3.3,1
19,75.9924,7,722,4.6,0,4.1,17,4,1
19,68.3924,5,575,5,0,5,17,5,1
22,60.7924,0,488,0,5,0,17,0,1
25,60.7924,3,585,3.3,0,3.7,17,3.7,1
19,60.7924,6,589,4.8,2,4.5,17,4,1
19,53.1924,0,370,0,5,0,17,0,1
